id,project_id,phase_id,description,materials,labor,vendor,estimated_cost,actual_cost,current_paid,due,sort_order,is_custom,created_at,updated_at
c5c18448-0756-448b-ab22-db011648d3ed,af1045df-7e10-483f-9e49-ad14448b7069,rough-framing,SIP panels and materials,25000,0,SIP Supply Co,25000,26500,13250,0,154,FALSE,2025-11-01 20:05:42.425856+00,2025-11-01 20:05:42.425856+00
523c9d48-1790-420a-856c-9fe1b5ddc61b,af1045df-7e10-483f-9e49-ad14448b7069,rough-framing,SIP panel installation labor,0,12000,SIP Specialists,12000,13000,6500,0,155,FALSE,2025-11-01 20:05:42.425856+00,2025-11-01 20:05:42.425856+00
d2ed2c4b-6d6b-4cf3-a64f-3e8902cca6bc,af1045df-7e10-483f-9e49-ad14448b7069,rough-framing,Exterior Insulation Coating/Protection,400,300,Insulation Co,700,720,360,0,69,FALSE,2025-11-01 20:05:42.425856+00,2025-11-01 20:05:42.425856+00
f1209410-d7bc-4988-8ecb-b6f26564e25e,af1045df-7e10-483f-9e49-ad14448b7069,rough-framing,Sill & Seal,200,300,SIP Specialists,500,520,260,0,70,FALSE,2025-11-01 20:05:42.425856+00,2025-11-01 20:05:42.425856+00
e7a43021-449b-41bf-b4af-62d96fde9883,af1045df-7e10-483f-9e49-ad14448b7069,rough-framing,"Steel/Wood Carrying Beam, Lolly columns",1500,1000,Structural Steel,2500,2400,1200,0,71,FALSE,2025-11-01 20:05:42.425856+00,2025-11-01 20:05:42.425856+00
9bebbf70-6fe6-4bd4-bc93-a2501ed07b9f,af1045df-7e10-483f-9e49-ad14448b7069,rough-framing,Sheathing and/or Subflooring,2000,1500,SIP Specialists,3500,3600,1800,0,74,FALSE,2025-11-01 20:05:42.425856+00,2025-11-01 20:05:42.425856+00
1dc7154b-4c24-4425-b4a3-0b841c714eb2,af1045df-7e10-483f-9e49-ad14448b7069,rough-framing,Subfascia,300,400,Framing Crew,700,680,340,0,76,FALSE,2025-11-01 20:05:42.425856+00,2025-11-01 20:05:42.425856+00
58e715da-ad3d-4f4d-a232-6fcddc1980e2,af1045df-7e10-483f-9e49-ad14448b7069,rough-framing,Steel Framing Connectors,400,200,Hardware Supply,600,630,315,0,77,FALSE,2025-11-01 20:05:42.425856+00,2025-11-01 20:05:42.425856+00
2f73297d-c30f-4829-acdc-2b0b175f0077,af1045df-7e10-483f-9e49-ad14448b7069,concrete-slabs,All Inclusive,0,0,,12000,0,0,0,0,FALSE,2025-11-01 20:05:50.0478+00,2025-11-01 20:05:50.0478+00
c4b09e0d-e719-4325-bed1-2e99d205fe0a,af1045df-7e10-483f-9e49-ad14448b7069,concrete-slabs,Garage Slab,2000,1500,Concrete Co,3500,3450,0,0,160,FALSE,2025-11-01 20:05:50.0478+00,2025-11-01 20:05:50.0478+00
9bb62435-4316-4e95-82af-3bd436437c16,af1045df-7e10-483f-9e49-ad14448b7069,concrete-slabs,Porch Slab,800,600,Concrete Co,1400,1350,0,0,159,FALSE,2025-11-01 20:05:50.0478+00,2025-11-01 20:05:50.0478+00
c05a300a-a476-43e5-8b5d-ec85d3183a3f,af1045df-7e10-483f-9e49-ad14448b7069,concrete-slabs,Sidewalks,600,500,Concrete Co,1100,1120,0,0,161,FALSE,2025-11-01 20:05:50.0478+00,2025-11-01 20:05:50.0478+00
f8a3246c-a1da-4e68-9603-8ac9d157d5d6,af1045df-7e10-483f-9e49-ad14448b7069,concrete-slabs,Concrete pump,0,500,Concrete Pumping,500,550,0,0,141,FALSE,2025-11-01 20:05:50.0478+00,2025-11-01 20:05:50.0478+00
52248ad6-3abc-4430-8353-b5342575a278,af1045df-7e10-483f-9e49-ad14448b7069,concrete-slabs,Footings/Pads,1000,800,Concrete Co,1800,1750,0,0,55,FALSE,2025-11-01 20:05:50.0478+00,2025-11-01 20:05:50.0478+00
252b12fb-342e-43d7-b8b4-031f2ea82686,af1045df-7e10-483f-9e49-ad14448b7069,concrete-slabs,Driveway,3000,2000,Concrete Co,5000,5200,0,0,124,FALSE,2025-11-01 20:05:50.0478+00,2025-11-01 20:05:50.0478+00
a8da5ad4-8096-4ea7-8234-e2bc48902c22,af1045df-7e10-483f-9e49-ad14448b7069,concrete-slabs,Other Flatwork,500,400,Concrete Co,900,880,0,0,125,FALSE,2025-11-01 20:05:50.0478+00,2025-11-01 20:05:50.0478+00
2f1221d9-4186-46f0-94d3-0f25aac155a8,af1045df-7e10-483f-9e49-ad14448b7069,concrete-slabs,Deck Footings,400,300,Concrete Co,700,720,0,0,121,FALSE,2025-11-01 20:05:50.0478+00,2025-11-01 20:05:50.0478+00
06255470-a116-4dbf-b207-06858647bc32,af1045df-7e10-483f-9e49-ad14448b7069,concrete-slabs,Patio,1500,1200,Concrete Co,2700,2650,0,0,162,FALSE,2025-11-01 20:05:50.0478+00,2025-11-01 20:05:50.0478+00
432cc648-6644-4c5e-b139-f82c7540b6d3,af1045df-7e10-483f-9e49-ad14448b7069,roofing,All Inclusive,0,0,,12000,0,0,0,0,FALSE,2025-11-01 20:06:03.733789+00,2025-11-01 20:06:03.733789+00
e68b7312-6906-4e69-85b3-3e54289ce232,af1045df-7e10-483f-9e49-ad14448b7069,roofing,"Nails, Screws, Fasteners",200,0,Hardware Supply,200,210,0,0,79,FALSE,2025-11-01 20:06:03.733789+00,2025-11-01 20:06:03.733789+00
fbbf13d3-5989-48c5-b9c4-62d1b79e7d37,af1045df-7e10-483f-9e49-ad14448b7069,roofing,"Prep for Plaster, Drywall",0,0,,0,0,0,0,80,FALSE,2025-11-01 20:06:03.733789+00,2025-11-01 20:06:03.733789+00
59010660-9937-411d-8624-4278a2e911e5,af1045df-7e10-483f-9e49-ad14448b7069,roofing,Membrane,800,600,Roofing Supply,1400,1380,0,0,82,FALSE,2025-11-01 20:06:03.733789+00,2025-11-01 20:06:03.733789+00
38a08ba0-debd-41ef-aca8-2aba6fc6b2c4,af1045df-7e10-483f-9e49-ad14448b7069,roofing,Underlayment,600,400,Roofing Supply,1000,1050,0,0,81,FALSE,2025-11-01 20:06:03.733789+00,2025-11-01 20:06:03.733789+00
bb38f90a-60e5-45cc-87e0-ab658d59d123,af1045df-7e10-483f-9e49-ad14448b7069,roofing,"Flashing: Chimney, Vent Pipes, Sidewalls, Other Penetrations",400,500,Roofers Pro,900,920,0,0,83,FALSE,2025-11-01 20:06:03.733789+00,2025-11-01 20:06:03.733789+00
e7416f38-7d1e-4ee2-9143-a1541267e56a,af1045df-7e10-483f-9e49-ad14448b7069,roofing,Roofing Installation,4000,5000,Roofers Pro,9000,9200,0,0,86,FALSE,2025-11-01 20:06:03.733789+00,2025-11-01 20:06:03.733789+00
00adcf7c-f151-4b67-a117-8ede865e503e,af1045df-7e10-483f-9e49-ad14448b7069,roofing,Drip Edge,200,150,Roofing Supply,350,340,0,0,84,FALSE,2025-11-01 20:06:03.733789+00,2025-11-01 20:06:03.733789+00
76e7a57a-3119-4a7d-835d-087c7e497e9d,af1045df-7e10-483f-9e49-ad14448b7069,roofing,Gutters & Downspouts,800,600,Gutter Specialists,1400,1450,0,0,85,FALSE,2025-11-01 20:06:03.733789+00,2025-11-01 20:06:03.733789+00
f8b183f1-2604-4d31-912e-0f9720651e74,af1045df-7e10-483f-9e49-ad14448b7069,exterior,All Inclusive,0,0,,20000,0,0,0,0,FALSE,2025-11-01 20:06:14.630167+00,2025-11-01 20:06:14.630167+00
52dc405d-8717-4b88-8b13-e8794cbe2a03,af1045df-7e10-483f-9e49-ad14448b7069,exterior,"Housewrap, Tyvek",400,300,Building Supply,700,720,0,0,111,FALSE,2025-11-01 20:06:14.630167+00,2025-11-01 20:06:14.630167+00
40057219-d0af-4110-a77f-f6f5d5e5a838,af1045df-7e10-483f-9e49-ad14448b7069,exterior,Siding Material,5000,0,Siding Supply,5000,5100,0,0,112,FALSE,2025-11-01 20:06:14.630167+00,2025-11-01 20:06:14.630167+00
6ea89f6c-f94e-4646-9b0e-e9ef3e93851e,af1045df-7e10-483f-9e49-ad14448b7069,exterior,Siding Installation,0,6000,Siding Contractors,6000,6200,0,0,113,FALSE,2025-11-01 20:06:14.630167+00,2025-11-01 20:06:14.630167+00
5600a8ae-ffc2-455c-9f78-b8f8728810c0,af1045df-7e10-483f-9e49-ad14448b7069,exterior,Brick/Stone Veneer,0,0,,0,0,0,0,114,FALSE,2025-11-01 20:06:14.630167+00,2025-11-01 20:06:14.630167+00
f8451934-98a1-43fe-9484-5eff8b4df13f,af1045df-7e10-483f-9e49-ad14448b7069,exterior,Exterior Trim,1200,1800,Trim Carpenters,3000,2950,0,0,115,FALSE,2025-11-01 20:06:14.630167+00,2025-11-01 20:06:14.630167+00
6716e1be-f70d-49be-87f3-6c2c2d2649a1,af1045df-7e10-483f-9e49-ad14448b7069,exterior,Soffit and Fascia,800,1000,Siding Contractors,1800,1850,0,0,116,FALSE,2025-11-01 20:06:14.630167+00,2025-11-01 20:06:14.630167+00
b38a94af-ab49-4395-8aab-e0a852c32c29,af1045df-7e10-483f-9e49-ad14448b7069,exterior,Entry Doors,1500,500,Door Supply,2000,2100,0,0,117,FALSE,2025-11-01 20:06:14.630167+00,2025-11-01 20:06:14.630167+00
e91b2464-ba15-4808-8c5e-98e196d4c749,af1045df-7e10-483f-9e49-ad14448b7069,exterior,Windows,6000,2000,Window Supply,8000,8200,0,0,118,FALSE,2025-11-01 20:06:14.630167+00,2025-11-01 20:06:14.630167+00
091f4467-b8e8-458e-bd32-acc42c758277,af1045df-7e10-483f-9e49-ad14448b7069,exterior,"Doors, Interior",0,0,,0,0,0,0,119,FALSE,2025-11-01 20:06:14.630167+00,2025-11-01 20:06:14.630167+00
e478726a-ded0-4de2-a238-5199defbe19b,af1045df-7e10-483f-9e49-ad14448b7069,exterior,Chimney,0,0,,0,0,0,0,126,FALSE,2025-11-01 20:06:14.630167+00,2025-11-01 20:06:14.630167+00
5ad2d2b4-b6e5-45d2-a1d0-ebf5fc312c95,af1045df-7e10-483f-9e49-ad14448b7069,exterior,Garage Door,1200,500,Garage Door Co,1700,1750,0,0,122,FALSE,2025-11-01 20:06:14.630167+00,2025-11-01 20:06:14.630167+00
081e1b4a-2014-47bb-b854-71d348e1ba38,af1045df-7e10-483f-9e49-ad14448b7069,exterior,Garage Door Opener,400,200,Garage Door Co,600,580,0,0,123,FALSE,2025-11-01 20:06:14.630167+00,2025-11-01 20:06:14.630167+00
a50e0349-d92d-488a-afee-ddb5948cbc8f,af1045df-7e10-483f-9e49-ad14448b7069,exterior,Screened Porch,0,0,,0,0,0,0,142,FALSE,2025-11-01 20:06:14.630167+00,2025-11-01 20:06:14.630167+00
256ca03f-c60e-4ef0-923b-9ed80c96175e,af1045df-7e10-483f-9e49-ad14448b7069,exterior,Closet Shelving,0,0,,0,0,0,0,120,FALSE,2025-11-01 20:06:14.630167+00,2025-11-01 20:06:14.630167+00
efabb618-5574-4ba1-818c-2c77f3c4e950,af1045df-7e10-483f-9e49-ad14448b7069,plumbing-rough,All Inclusive,0,0,,8000,0,0,0,0,FALSE,2025-11-01 20:06:23.928648+00,2025-11-01 20:06:23.928648+00
38f31d19-77ea-4116-a67c-8bc0ffc448a5,af1045df-7e10-483f-9e49-ad14448b7069,plumbing-rough,Skylights,0,0,,0,0,0,0,88,FALSE,2025-11-01 20:06:23.928648+00,2025-11-01 20:06:23.928648+00
c8c9f6eb-db18-4f3a-a01b-b8ce11aed699,af1045df-7e10-483f-9e49-ad14448b7069,plumbing-rough,Drain/Waste/Vent,1200,2000,Plumbers Inc,3200,3300,0,0,89,FALSE,2025-11-01 20:06:23.928648+00,2025-11-01 20:06:23.928648+00
e53bcecc-dd12-4ca0-aedb-2d6379751b7c,af1045df-7e10-483f-9e49-ad14448b7069,plumbing-rough,Water Supply Piping,800,1500,Plumbers Inc,2300,2250,0,0,90,FALSE,2025-11-01 20:06:23.928648+00,2025-11-01 20:06:23.928648+00
8c7f60d1-07ec-48a6-b629-fd048989a13a,af1045df-7e10-483f-9e49-ad14448b7069,plumbing-rough,Gas Piping,400,600,Plumbers Inc,1000,1050,0,0,91,FALSE,2025-11-01 20:06:23.928648+00,2025-11-01 20:06:23.928648+00
c46ea4d5-4fb8-4944-bdd4-3cd12fd8955e,af1045df-7e10-483f-9e49-ad14448b7069,electrical-rough,All Inclusive,0,0,,8000,0,0,0,0,FALSE,2025-11-01 20:06:39.113215+00,2025-11-01 20:06:39.113215+00
025e1e5b-abf0-404f-9182-27626504d8a5,af1045df-7e10-483f-9e49-ad14448b7069,electrical-rough,"Service Panel, Sub-Panels",1200,800,Electric Supply,2000,2050,0,0,95,FALSE,2025-11-01 20:06:39.113215+00,2025-11-01 20:06:39.113215+00
46899f90-14a3-4d8f-bb5e-7063a71eff3e,af1045df-7e10-483f-9e49-ad14448b7069,electrical-rough,Rough Wiring,1500,3000,Electricians Inc,4500,4600,0,0,96,FALSE,2025-11-01 20:06:39.113215+00,2025-11-01 20:06:39.113215+00
41277a2d-6eae-4e4b-a13c-0acf7b0cb0ee,af1045df-7e10-483f-9e49-ad14448b7069,electrical-rough,"Phone, Cable, Internet Wiring",300,500,Low Voltage Tech,800,780,0,0,97,FALSE,2025-11-01 20:06:39.113215+00,2025-11-01 20:06:39.113215+00
cbfe85c6-b7b1-4355-abfb-7e74386f06e9,af1045df-7e10-483f-9e49-ad14448b7069,electrical-rough,Security Wiring,200,400,Security Systems,600,620,0,0,144,FALSE,2025-11-01 20:06:39.113215+00,2025-11-01 20:06:39.113215+00
b3099d3c-5bae-403c-87fa-07a60858948b,af1045df-7e10-483f-9e49-ad14448b7069,electrical-rough,"Switches, Receptacles",0,0,,0,0,0,0,99,FALSE,2025-11-01 20:06:39.113215+00,2025-11-01 20:06:39.113215+00
77ce7a3e-2203-463a-9941-7098c3786c61,af1045df-7e10-483f-9e49-ad14448b7069,electrical-rough,Smoke and CO Detectors,0,0,,0,0,0,0,98,FALSE,2025-11-01 20:06:39.113215+00,2025-11-01 20:06:39.113215+00
ee3b5bf3-1dcd-425d-b334-bd2805603f95,af1045df-7e10-483f-9e49-ad14448b7069,electrical-rough,Lighting Fixtures,0,0,,0,0,0,0,100,FALSE,2025-11-01 20:06:39.113215+00,2025-11-01 20:06:39.113215+00
770ab487-7852-4a70-9d17-02d2fcdde569,af1045df-7e10-483f-9e49-ad14448b7069,electrical-rough,Generator Hook-up,0,0,,0,0,0,0,145,FALSE,2025-11-01 20:06:39.113215+00,2025-11-01 20:06:39.113215+00
7814917f-338b-4615-9120-4ae09342bc64,af1045df-7e10-483f-9e49-ad14448b7069,hvac-rough,All Inclusive,0,0,,10000,0,0,0,0,FALSE,2025-11-01 20:06:55.722407+00,2025-11-01 20:06:55.722407+00
520c2053-6fac-4aed-bf93-cac1e2ce0c91,af1045df-7e10-483f-9e49-ad14448b7069,hvac-rough,Furnace,2500,1000,HVAC Supply,3500,3600,0,0,101,FALSE,2025-11-01 20:06:55.722407+00,2025-11-01 20:06:55.722407+00
9c2525bc-2d33-44e7-b556-778a357e30c4,af1045df-7e10-483f-9e49-ad14448b7069,hvac-rough,Air Conditioning,3000,1500,HVAC Supply,4500,4450,0,0,102,FALSE,2025-11-01 20:06:55.722407+00,2025-11-01 20:06:55.722407+00
e183046a-2ad0-4009-b572-869c33100484,af1045df-7e10-483f-9e49-ad14448b7069,hvac-rough,Ductwork,1200,2000,HVAC Contractors,3200,3300,0,0,103,FALSE,2025-11-01 20:06:55.722407+00,2025-11-01 20:06:55.722407+00
49584d6d-3eed-4883-8b47-aef48d1d9f10,af1045df-7e10-483f-9e49-ad14448b7069,hvac-rough,Venting,300,400,HVAC Contractors,700,680,0,0,104,FALSE,2025-11-01 20:06:55.722407+00,2025-11-01 20:06:55.722407+00
659fa22b-dcf3-4b32-a331-8baafedbd5ba,af1045df-7e10-483f-9e49-ad14448b7069,hvac-rough,Fireplace,0,0,,0,0,0,0,143,FALSE,2025-11-01 20:06:55.722407+00,2025-11-01 20:06:55.722407+00
5a3acc44-f1fe-456e-88c6-b3ce4f571bbf,af1045df-7e10-483f-9e49-ad14448b7069,insulation,All Inclusive,0,0,,3000,0,0,0,0,FALSE,2025-11-01 20:07:03.175418+00,2025-11-01 20:07:03.175418+00
cbc73f90-1e68-47bf-9b53-70a54d9513df,af1045df-7e10-483f-9e49-ad14448b7069,insulation,Wall and Ceiling Insulation,1000,1000,Insulation Co,2000,1950,0,0,131,FALSE,2025-11-01 20:07:03.175418+00,2025-11-01 20:07:03.175418+00
661ebe95-c154-4fab-9cb2-91801a57ae99,af1045df-7e10-483f-9e49-ad14448b7069,insulation,Air Sealing,200,300,Insulation Co,500,520,0,0,132,FALSE,2025-11-01 20:07:03.175418+00,2025-11-01 20:07:03.175418+00
4b5946ff-f3d0-47fa-9261-7059aad37f10,af1045df-7e10-483f-9e49-ad14448b7069,drywall,All Inclusive,0,0,,8000,0,0,0,0,FALSE,2025-11-01 20:07:13.544183+00,2025-11-01 20:07:13.544183+00
c82fd1b3-007f-4432-b03e-542cb4a30685,af1045df-7e10-483f-9e49-ad14448b7069,drywall,"Prep for Plaster, Drywall",200,0,Drywall Supply,200,210,0,0,78,FALSE,2025-11-01 20:07:13.544183+00,2025-11-01 20:07:13.544183+00
7ec87107-5bb6-44ee-9ef9-ef7b801f8c9e,af1045df-7e10-483f-9e49-ad14448b7069,drywall,"Drywall Installation, Taping, Finishing",2500,4500,Drywall Pros,7000,7100,0,0,133,FALSE,2025-11-01 20:07:13.544183+00,2025-11-01 20:07:13.544183+00
08c6f4f4-360c-46b1-9881-a9ff1661fdba,af1045df-7e10-483f-9e49-ad14448b7069,drywall,Texture,200,400,Drywall Pros,600,580,0,0,134,FALSE,2025-11-01 20:07:13.544183+00,2025-11-01 20:07:13.544183+00
fc3ece7c-3e28-45ce-91b0-d8d3b2c42b7a,af1045df-7e10-483f-9e49-ad14448b7069,trim-carpentry,All Inclusive,0,0,,6000,0,0,0,0,FALSE,2025-11-01 20:07:22.934184+00,2025-11-01 20:07:22.934184+00
80c06cf2-7774-41b0-ae83-abc692314e58,af1045df-7e10-483f-9e49-ad14448b7069,trim-carpentry,"Interior Trim, Baseboards",1500,2000,Trim Supply,3500,3450,0,0,127,FALSE,2025-11-01 20:07:22.934184+00,2025-11-01 20:07:22.934184+00
aa9a1fd4-e9a5-4526-99fb-23faff8ef261,af1045df-7e10-483f-9e49-ad14448b7069,trim-carpentry,"Interior Doors, Closets",2000,1500,Door Supply,3500,3600,0,0,128,FALSE,2025-11-01 20:07:22.934184+00,2025-11-01 20:07:22.934184+00
c7aca892-db9a-4ade-bc58-8fa9fe6492b6,af1045df-7e10-483f-9e49-ad14448b7069,trim-carpentry,"Stairs, Railings",0,0,,0,0,0,0,129,FALSE,2025-11-01 20:07:22.934184+00,2025-11-01 20:07:22.934184+00
e65b8a5c-4f43-4239-88b1-5aad0a66ba6a,af1045df-7e10-483f-9e49-ad14448b7069,trim-carpentry,Built-ins,0,0,,0,0,0,0,135,FALSE,2025-11-01 20:07:22.934184+00,2025-11-01 20:07:22.934184+00
832b8424-b5a6-4593-be30-c572af507812,af1045df-7e10-483f-9e49-ad14448b7069,paint,All Inclusive,0,0,,5000,0,0,0,0,FALSE,2025-11-01 20:07:30.363065+00,2025-11-01 20:07:30.363065+00
1bd37f8f-75f8-4753-87f3-2b69be589ca4,af1045df-7e10-483f-9e49-ad14448b7069,paint,Interior Paint,1500,3000,Painters Inc,4500,4650,0,0,136,FALSE,2025-11-01 20:07:30.363065+00,2025-11-01 20:07:30.363065+00
649169de-bb98-4d3c-8441-7fbcebd58833,af1045df-7e10-483f-9e49-ad14448b7069,flooring,All Inclusive,0,0,,12000,0,0,0,0,FALSE,2025-11-01 20:07:37.930251+00,2025-11-01 20:07:37.930251+00
e9e72251-d7af-49eb-8612-b4274558ed87,af1045df-7e10-483f-9e49-ad14448b7069,flooring,Finish Flooring,6000,4000,Flooring Specialists,10000,10200,0,0,130,FALSE,2025-11-01 20:07:37.930251+00,2025-11-01 20:07:37.930251+00
0fd461e2-f937-4168-a65a-a2525f473065,af1045df-7e10-483f-9e49-ad14448b7069,kitchen-bath,All Inclusive,0,0,,25000,0,0,0,0,FALSE,2025-11-01 20:07:50.590096+00,2025-11-01 20:07:50.590096+00
ab847cff-b492-4071-9ad2-026bf3c52aba,af1045df-7e10-483f-9e49-ad14448b7069,kitchen-bath,Water Treatment,0,0,,0,0,0,0,92,FALSE,2025-11-01 20:07:50.590096+00,2025-11-01 20:07:50.590096+00
7308600c-d798-41eb-bf2d-ba20dba4f508,af1045df-7e10-483f-9e49-ad14448b7069,kitchen-bath,Water Heater,800,500,Plumbing Supply,1300,1350,0,0,93,FALSE,2025-11-01 20:07:50.590096+00,2025-11-01 20:07:50.590096+00
70a1afec-2803-4a2e-8164-e9317b8b9278,af1045df-7e10-483f-9e49-ad14448b7069,kitchen-bath,"Fixtures: Toilets, Tubs, Sinks, Showers",3000,1500,Plumbing Supply,4500,4600,0,0,94,FALSE,2025-11-01 20:07:50.590096+00,2025-11-01 20:07:50.590096+00
80477ba8-6f19-4fe4-8420-36253a0e3b0b,af1045df-7e10-483f-9e49-ad14448b7069,kitchen-bath,Kitchen Cabinets,8000,2000,Cabinet Makers,10000,10200,0,0,105,FALSE,2025-11-01 20:07:50.590096+00,2025-11-01 20:07:50.590096+00
a39aa44c-88cc-411d-8558-58bb8b121557,af1045df-7e10-483f-9e49-ad14448b7069,kitchen-bath,Countertops,3500,1000,Stone Fabricators,4500,4650,0,0,106,FALSE,2025-11-01 20:07:50.590096+00,2025-11-01 20:07:50.590096+00
c7ae06f0-d9df-416b-a168-77c9c7d5eca5,af1045df-7e10-483f-9e49-ad14448b7069,kitchen-bath,Bathroom Cabinets & Vanities,2000,800,Cabinet Supply,2800,2750,0,0,107,FALSE,2025-11-01 20:07:50.590096+00,2025-11-01 20:07:50.590096+00
c70ff0b0-221a-47ce-b51a-60770ff2c31b,af1045df-7e10-483f-9e49-ad14448b7069,kitchen-bath,Appliances,4000,0,Appliance Store,4000,4200,0,0,108,FALSE,2025-11-01 20:07:50.590096+00,2025-11-01 20:07:50.590096+00
fc6211d4-d043-4c48-83ad-1774972d38a9,af1045df-7e10-483f-9e49-ad14448b7069,kitchen-bath,Tile & Backsplash,1500,2000,Tile Setters,3500,3450,0,0,109,FALSE,2025-11-01 20:07:50.590096+00,2025-11-01 20:07:50.590096+00
a1870655-81e7-4703-84f7-3745fc996a50,af1045df-7e10-483f-9e49-ad14448b7069,kitchen-bath,"Mirrors, Shower Doors",800,400,Glass Shop,1200,1180,0,0,110,FALSE,2025-11-01 20:07:50.590096+00,2025-11-01 20:07:50.590096+00
d11947d6-359e-4ec3-a5d5-07dc6838c1e7,af1045df-7e10-483f-9e49-ad14448b7069,porches-decks,All Inclusive,0,0,,5000,0,0,0,0,FALSE,2025-11-01 20:07:58.171419+00,2025-11-01 20:07:58.171419+00
976936aa-2916-4bbb-97bd-ce78d139a398,af1045df-7e10-483f-9e49-ad14448b7069,porches-decks,"Doors, Interior",0,0,,0,0,0,0,119,FALSE,2025-11-01 20:07:58.171419+00,2025-11-01 20:07:58.171419+00
a98c3f3f-9bee-4c11-9d04-5da47abf09f7,af1045df-7e10-483f-9e49-ad14448b7069,porches-decks,Deck Footings,0,0,,0,0,0,0,121,FALSE,2025-11-01 20:07:58.171419+00,2025-11-01 20:07:58.171419+00
887188d2-d585-4814-8184-fa8db73cc885,af1045df-7e10-483f-9e49-ad14448b7069,porches-decks,"Stairs, Railings",1500,2000,Deck Builders,3500,3600,0,0,129,FALSE,2025-11-01 20:07:58.171419+00,2025-11-01 20:07:58.171419+00
13b64c79-0397-42a6-af96-dbb26104dab3,af1045df-7e10-483f-9e49-ad14448b7069,final-touches,All Inclusive,0,0,,3000,0,0,0,0,FALSE,2025-11-01 20:08:06.371949+00,2025-11-01 20:08:06.371949+00
b23b353e-164e-4d4d-8d91-c81acbd6f147,af1045df-7e10-483f-9e49-ad14448b7069,final-touches,Final Cleaning,0,500,Cleaning Service,500,520,0,0,137,FALSE,2025-11-01 20:08:06.371949+00,2025-11-01 20:08:06.371949+00
9a5ff71b-4cf9-4a9a-a1c6-2a3307ce9990,af1045df-7e10-483f-9e49-ad14448b7069,final-touches,"Hardware, Bath Accessories",400,200,Hardware Supply,600,580,0,0,146,FALSE,2025-11-01 20:08:06.371949+00,2025-11-01 20:08:06.371949+00
bb79b80b-f5c1-4a30-a235-eab495588ce6,af1045df-7e10-483f-9e49-ad14448b7069,final-touches,Window Treatments,800,300,Window Coverings,1100,1120,0,0,147,FALSE,2025-11-01 20:08:06.371949+00,2025-11-01 20:08:06.371949+00
7ba310d6-5fdf-48fd-880a-1f13a7f16e18,8a1449f9-6f73-40ea-9df0-47d7529f83a1,utilities-septic,Soil & Perc Tests,300,200,Soil Testing Co,500,500,500,0,13,FALSE,2025-10-30 00:46:52.103685+00,2025-10-30 00:46:52.103685+00
d567cf88-1597-4753-9770-9c50e72e2cb9,8a1449f9-6f73-40ea-9df0-47d7529f83a1,site-prep-excavation,All Inclusive,0,0,,15000,16000,10000,0,0,FALSE,2025-10-30 00:45:35.625426+00,2025-10-30 00:45:35.625426+00
1c07c750-45db-4d7f-bae3-011fc66dde3e,8a1449f9-6f73-40ea-9df0-47d7529f83a1,utilities-septic,"Septic Permits, Inspections, Fees",350,0,County Health Dept,350,300,300,0,44,FALSE,2025-10-30 00:46:52.103685+00,2025-10-30 00:46:52.103685+00
61627269-f0db-4e55-8330-a70d11541436,8a1449f9-6f73-40ea-9df0-47d7529f83a1,pre-construction,All Inclusive,0,0,,0,2,0,0,0,FALSE,2025-10-30 00:44:05.906361+00,2025-10-30 00:44:05.906361+00
6d39b337-adf5-4671-ad6f-6a30b34a03a9,8a1449f9-6f73-40ea-9df0-47d7529f83a1,utilities-septic,All Inclusive,0,0,,0,0,0,0,0,FALSE,2025-10-30 00:46:52.103685+00,2025-10-30 00:46:52.103685+00
7e4896ce-dbc8-4a61-af2d-50228004352e,8a1449f9-6f73-40ea-9df0-47d7529f83a1,utilities-septic,"Well, Pump, Trenching, Plumbing To House, Pressure Tank",4000,3000,Well Services,7000,7000,7000,0,46,FALSE,2025-10-30 00:46:52.103685+00,2025-10-30 00:46:52.103685+00
760b74d8-e304-4a03-aaaa-dfb234673075,8a1449f9-6f73-40ea-9df0-47d7529f83a1,utilities-septic,"Electrical: Permit, Connection Fee, Installation",800,1200,Power Company,2000,2000,2000,0,50,FALSE,2025-10-30 00:46:52.103685+00,2025-10-30 00:46:52.103685+00
52a25590-f215-44de-92ce-d12d59ce2234,8a1449f9-6f73-40ea-9df0-47d7529f83a1,foundation,Foundation walls/stem walls/grade beams,8000,7000,Foundation Masters,15000,17000,17000,0,56,FALSE,2025-10-30 00:47:00.954316+00,2025-10-30 00:47:00.954316+00
5a42e5e0-56ce-4810-aaf3-6190e3ed7244,8a1449f9-6f73-40ea-9df0-47d7529f83a1,foundation,All Inclusive,0,0,,0,0,0,0,0,FALSE,2025-10-30 00:47:00.954316+00,2025-10-30 00:47:00.954316+00
